cod_producto,producto,lineas_factura,cantidad_comprada,costo_unitario_factura,costo_factura,stock_actual,valor_stock_a_costo_factura,unidades_vendidas_desde,ventas_desde,facturas_venta_desde,dias_con_venta_desde,primera_venta_desde,ultima_venta_desde,dias_hasta_primera_venta,dias_sin_venta,unidades_30d,unidades_90d,unidades_365d,ventas_365d,sell_through_aparente,banda_sell_through,remanente_minimo_unidades,remanente_minimo_costo,unidades_compradas_despues,documentos_compra_despues,ultima_compra_despues,precio_venta_actual,ingreso_cohorte_estimado,utilidad_bruta_cohorte_estimada,margen_cohorte_estimado,estado_auditoria
K2016,EMPAQUE TAPA VOLANTE HONDA CB 110 EMP AMERICAS,1,6.0,1700.0,10200.0,3.0,5100.0,3.0,9000.0,3,3,2024-10-08 17:35:40,2025-03-19 13:19:10,73.1,540.0,0.0,0.0,0.0,0.0,0.5,50-79%,3.0,5100.0,0.0,0,,3000.0,9000.0,3900.0,0.43333333333333335,"Con stock, sin ventas 365d"
MOTS1018,CARRIL ACELERADOR BWS,1,6.0,1700.0,10200.0,0.0,0.0,6.0,18000.0,6,6,2024-10-04 13:31:49,2025-07-22 15:51:03,68.9,415.0,0.0,0.0,0.0,0.0,1.0,100%,0.0,0.0,0.0,0,,3000.0,18000.0,7800.0,0.43333333333333335,Sin stock actual
MOTS1124,TAPA VALVULA GRANADA,1,8.0,1260.0,10080.0,3.0,3780.0,5.0,11900.0,4,4,2024-08-15 11:07:00,2026-01-18 09:32:02,18.8,235.0,0.0,0.0,3.0,7500.0,0.625,50-79%,3.0,3780.0,0.0,0,,2500.0,11900.0,5600.0,0.47058823529411764,Rotación media
ESC-025,ESCOBILLAS ARRANQUE CB 110 HONDA,1,2.0,5000.0,10000.0,2.0,10000.0,0.0,0.0,0,0,,,,,0.0,0.0,0.0,0.0,0.0,0%,2.0,10000.0,0.0,0,,8500.0,0.0,0.0,,Sin ventas desde compra
MOTS1162,ESPEJOS BWS ROSCA No. 3 PAR VEKTRA,1,1.0,10000.0,10000.0,1.0,10000.0,0.0,0.0,0,0,,,,,0.0,0.0,0.0,0.0,0.0,0%,1.0,10000.0,0.0,0,,17000.0,0.0,0.0,,Sin ventas desde compra
MOTS1163,ESPEJOS BWS ROSCA No. 10 PAR MODO PITS,1,1.0,10000.0,10000.0,1.0,10000.0,0.0,0.0,0,0,,,,,0.0,0.0,0.0,0.0,0.0,0%,1.0,10000.0,0.0,0,,17000.0,0.0,0.0,,Sin ventas desde compra
MOTS1164,ESPEJOS BWS ROSCA No. 10 PAR RULY UNCO,1,1.0,10000.0,10000.0,0.0,0.0,1.0,20000.0,1,1,2025-11-21 08:21:46,2025-11-21 08:21:46,481.7,293.0,0.0,0.0,1.0,20000.0,1.0,100%,0.0,0.0,0.0,0,,17000.0,20000.0,10000.0,0.5,Sin stock actual
MOTS1281,SELLOS VALVULAS PULSAR 150 CROWN,1,10.0,1000.0,10000.0,6.0,6000.0,4.0,7000.0,2,2,2024-09-23 08:13:31,2025-03-19 13:19:10,57.7,540.0,0.0,0.0,0.0,0.0,0.4,1-49%,6.0,6000.0,0.0,0,,2000.0,7000.0,3000.0,0.42857142857142855,"Con stock, sin ventas 365d"
MOTS1299,EMPAQUE TAPA CLUCTH GN / GS KANUN,1,5.0,2000.0,10000.0,4.0,8000.0,1.0,3500.0,1,1,2024-12-27 10:18:34,2024-12-27 10:18:34,152.8,622.0,0.0,0.0,0.0,0.0,0.2,1-49%,4.0,8000.0,0.0,0,,3500.0,3500.0,1500.0,0.42857142857142855,"Con stock, sin ventas 365d"
TRM - 084,TROMPO STOP COMPLETO DURAX,1,4.0,2500.0,10000.0,0.0,0.0,4.0,18000.0,4,4,2024-08-05 15:08:15,2024-09-26 08:16:04,9.0,714.0,0.0,0.0,0.0,0.0,1.0,100%,0.0,0.0,0.0,0,,4500.0,18000.0,8000.0,0.4444444444444444,Sin stock actual
TOR - 0461,TORNILLO BRISTOL 6 X75 TORNIFRENOS,1,20.0,491.0,9820.0,19.0,9329.0,1.0,1000.0,1,1,2026-01-10 09:54:36,2026-01-10 09:54:36,531.8,243.0,0.0,0.0,1.0,1000.0,0.05,1-49%,19.0,9329.0,0.0,0,,1000.0,1000.0,509.0,0.509,Rotación baja
AH40955,BOMBILLO12 V HS BA 200 DUNA,1,8.0,1200.0,9600.0,11.0,13200.0,7.0,21000.0,7,7,2025-01-11 11:01:54,2026-09-08 10:24:59,167.8,2.0,2.0,2.0,5.0,16000.0,0.875,80-99%,1.0,1200.0,10.0,1,2025-07-01,3100.0,21000.0,12600.0,0.6,Rotación media
MOTS1253,PASTILLAS FRENO A GLITY DEI GPP,1,1.0,9500.0,9500.0,1.0,9500.0,0.0,0.0,0,0,,,,,0.0,0.0,0.0,0.0,0.0,0%,1.0,9500.0,0.0,0,,16000.0,0.0,0.0,,Sin ventas desde compra
TOR - 0459,TORNILLO BRISTOL 6 X65 TORNIFRENOS,1,20.0,466.0,9320.0,17.0,7922.0,2.0,2000.0,2,2,2024-12-12 15:02:27,2025-11-07 17:52:10,138.0,307.0,0.0,0.0,1.0,1000.0,0.1,1-49%,17.0,7922.0,0.0,0,,1000.0,2000.0,1068.0,0.534,Rotación baja
MDR8HAL03,BUJIA BP7HS 54 K,1,1.0,9250.0,9250.0,1.0,9250.0,0.0,0.0,0,0,,,,,0.0,0.0,0.0,0.0,0.0,0%,1.0,9250.0,0.0,0,,15500.0,0.0,0.0,,Sin ventas desde compra
MOTS1073,RETEN 8-14-4,1,4.0,2300.0,9200.0,4.0,9200.0,0.0,0.0,0,0,,,,,0.0,0.0,0.0,0.0,0.0,0%,4.0,9200.0,0.0,0,,4000.0,0.0,0.0,,Sin ventas desde compra
MOTS1174,ALTPO GASOLINA UNIVERSAL BARAI,1,7.0,1300.0,9100.0,3.0,3900.0,4.0,8000.0,3,3,2024-10-07 10:49:16,2025-07-17 15:09:16,71.8,420.0,0.0,0.0,0.0,0.0,0.5714285714285714,50-79%,3.0,3900.0,0.0,0,,2500.0,8000.0,2800.0,0.35,"Con stock, sin ventas 365d"
COM - OQ1,COMANDO DERECHO ECO NEOXAC,1,1.0,9000.0,9000.0,0.0,0.0,1.0,13000.0,1,1,2024-10-21 17:43:12,2024-10-21 17:43:12,86.1,689.0,0.0,0.0,0.0,0.0,1.0,100%,0.0,0.0,0.0,0,,15000.0,13000.0,4000.0,0.3076923076923077,Sin stock actual
FIL - 002059,FILTRO AIRE CB 110 GRAYONES FILTROS,1,2.0,4500.0,9000.0,0.0,0.0,2.0,14500.0,2,2,2024-09-24 08:13:18,2025-01-31 14:54:55,58.7,587.0,0.0,0.0,0.0,0.0,1.0,100%,0.0,0.0,0.0,0,,7500.0,14500.0,5500.0,0.3793103448275862,Sin stock actual
MOTS1059,RETEN 32-43-10,1,3.0,3000.0,9000.0,3.0,9000.0,0.0,0.0,0,0,,,,,0.0,0.0,0.0,0.0,0.0,0%,3.0,9000.0,0.0,0,,5000.0,0.0,0.0,,Sin ventas desde compra
MOTS1078,RETEN 10-21-05,1,6.0,1500.0,9000.0,4.0,6000.0,2.0,5000.0,2,2,2024-11-08 09:37:05,2025-02-03 11:57:21,103.7,584.0,0.0,0.0,0.0,0.0,0.3333333333333333,1-49%,4.0,6000.0,0.0,0,,2500.0,5000.0,2000.0,0.4,"Con stock, sin ventas 365d"
MOTS1089,RETEN 4.8-25-5.5,1,6.0,1500.0,9000.0,4.0,6000.0,2.0,5500.0,2,2,2025-11-26 15:11:24,2026-09-02 14:20:25,487.0,8.0,1.0,1.0,2.0,5500.0,0.3333333333333333,1-49%,4.0,6000.0,0.0,0,,2500.0,5500.0,2500.0,0.45454545454545453,Rotación baja
MOTS1092,RETEN 16-30-8,1,6.0,1500.0,9000.0,3.0,4500.0,3.0,7800.0,3,3,2024-09-16 15:43:51,2025-12-08 10:31:30,51.0,276.0,0.0,0.0,1.0,2800.0,0.5,50-79%,3.0,4500.0,0.0,0,,2500.0,7800.0,3300.0,0.4230769230769231,Rotación media
MOTS1101,RETEN 14-24-5,1,9.0,1000.0,9000.0,5.0,5000.0,4.0,8000.0,3,3,2024-08-09 16:53:15,2026-03-25 14:06:09,13.1,169.0,0.0,0.0,1.0,2000.0,0.4444444444444444,1-49%,5.0,5000.0,0.0,0,,2000.0,8000.0,4000.0,0.5,Rotación baja
MOTS1159,CAUCHO POSA PIE TRA- ECO UND,1,3.0,3000.0,9000.0,0.0,0.0,3.0,15000.0,2,2,2024-08-13 13:52:32,2025-05-18 12:29:52,16.9,480.0,0.0,0.0,0.0,0.0,1.0,100%,0.0,0.0,0.0,0,,5000.0,15000.0,6000.0,0.4,Sin stock actual
MOTS1272,GUAYA VELOCIMETRO ECO SYK,1,3.0,3000.0,9000.0,3.0,9000.0,0.0,0.0,0,0,,,,,0.0,0.0,0.0,0.0,0.0,0%,3.0,9000.0,0.0,0,,5000.0,0.0,0.0,,Sin ventas desde compra
SAIN098,LEVA FRENO TRA - ECO DELUXE GENUINE PART,1,3.0,3000.0,9000.0,0.0,0.0,4.0,19000.0,4,4,2024-11-13 09:16:35,2025-09-18 17:04:11,108.7,357.0,0.0,0.0,1.0,5000.0,1.0,100%,0.0,0.0,1.0,1,2025-02-10,5000.0,14250.0,5250.0,0.3684210526315789,Sin stock actual
MOTS1254,PASTILLAS FRENO BWS X 125 EVOL,1,1.0,8800.0,8800.0,0.0,0.0,1.0,15000.0,1,1,2024-11-06 08:42:55,2024-11-06 08:42:55,101.7,673.0,0.0,0.0,0.0,0.0,1.0,100%,0.0,0.0,0.0,0,,15000.0,15000.0,6200.0,0.41333333333333333,Sin stock actual
MOTS1115,PORTA PLACA PLASTICO NEGRO,1,2.0,4300.0,8600.0,0.0,0.0,2.0,16500.0,2,2,2024-09-17 10:37:19,2024-10-02 09:12:51,51.8,708.0,0.0,0.0,0.0,0.0,1.0,100%,0.0,0.0,0.0,0,,7500.0,16500.0,7900.0,0.47878787878787876,Sin stock actual
MOTS1116,PORTA PLACA PLASTICO ROJO,1,2.0,4300.0,8600.0,0.0,0.0,2.0,14500.0,2,2,2024-11-15 11:42:57,2025-07-14 12:46:28,110.8,423.0,0.0,0.0,0.0,0.0,1.0,100%,0.0,0.0,0.0,0,,7500.0,14500.0,5900.0,0.4068965517241379,Sin stock actual
MOTS1311,TUERCA No. 6,1,172.0,50.0,8600.0,1.0,50.0,172.0,17200.0,81,63,2024-07-29 14:29:52,2025-02-15 11:05:33,2.0,572.0,0.0,0.0,0.0,0.0,1.0,100%,0.0,0.0,1.0,1,2024-11-17,100.0,17200.0,8600.0,0.5,"Con stock, sin ventas 365d"
TOR - 057,TORNILLO GOLOSO,1,33.0,260.0,8580.0,-2.0,0.0,33.0,16500.0,11,10,2024-08-03 12:08:11,2024-10-07 17:37:07,6.9,703.0,0.0,0.0,0.0,0.0,1.0,100%,0.0,0.0,0.0,0,,500.0,16500.0,7920.0,0.48,Stock negativo
MOTS1000,CARENAJE DT BLANCO ORIGINAL PLASTICO,1,1.0,8500.0,8500.0,0.0,0.0,1.0,14500.0,1,1,2024-08-02 16:59:33,2024-08-02 16:59:33,6.1,769.0,0.0,0.0,0.0,0.0,1.0,100%,0.0,0.0,0.0,0,,14500.0,14500.0,6000.0,0.41379310344827586,Sin stock actual
MOTS1001,CARENAJE DT NEGRO ORIGINAL PLASTICO,1,1.0,8500.0,8500.0,0.0,0.0,1.0,14500.0,1,1,2025-02-01 16:38:57,2025-02-01 16:38:57,189.0,586.0,0.0,0.0,0.0,0.0,1.0,100%,0.0,0.0,0.0,0,,14500.0,14500.0,6000.0,0.41379310344827586,Sin stock actual
MOTS1210,BANDA FRENO GS/ GN 125/ AKT EVO / TCS ROKKO,1,1.0,8500.0,8500.0,0.0,0.0,1.0,14500.0,1,1,2025-02-08 18:46:10,2025-02-08 18:46:10,196.1,579.0,0.0,0.0,0.0,0.0,1.0,100%,0.0,0.0,0.0,0,,14500.0,14500.0,6000.0,0.41379310344827586,Sin stock actual
MOTS1294,JUEGO FUELLE UNIVERSAL PAR N -A CAUCHOS MOTOS,1,1.0,8500.0,8500.0,1.0,8500.0,0.0,0.0,0,0,,,,,0.0,0.0,0.0,0.0,0.0,0%,1.0,8500.0,0.0,0,,14500.0,0.0,0.0,,Sin ventas desde compra
AH35435,BOMBILLO 12 V 35 W CLEAR DUNA,1,7.0,1200.0,8400.0,0.0,0.0,7.0,14000.0,3,3,2024-08-23 09:05:03,2025-01-12 13:59:40,26.7,606.0,0.0,0.0,0.0,0.0,1.0,100%,0.0,0.0,0.0,0,,2000.0,14000.0,5600.0,0.4,Sin stock actual
4216,TORNILLO FLANGE 6X 80 LLAVE 8 TORNIFRENOS,1,10.0,829.0,8290.0,7.0,5803.0,3.0,4000.0,2,2,2025-01-04 12:31:30,2025-03-20 08:25:02,160.9,539.0,0.0,0.0,0.0,0.0,0.3,1-49%,7.0,5803.0,0.0,0,,1500.0,4000.0,1513.0,0.37825,"Con stock, sin ventas 365d"
TOR - 9442,TORNILLO ESTRELLA 8 X15 TORNIFRENOS,1,29.0,285.0,8265.0,29.0,8265.0,0.0,0.0,0,0,,,,,0.0,0.0,0.0,0.0,0.0,0%,29.0,8265.0,0.0,0,,500.0,0.0,0.0,,Sin ventas desde compra
MOTS1119,EMPAQUE EJE CULATIN DE 100 / ECO / ART 110,1,9.0,900.0,8100.0,0.0,0.0,9.0,11000.0,4,4,2024-09-26 09:42:09,2024-12-30 18:30:58,60.8,619.0,0.0,0.0,0.0,0.0,1.0,100%,0.0,0.0,0.0,0,,1500.0,11000.0,2900.0,0.2636363636363636,Sin stock actual
TOR - 0472,TORNILLO BRISTOL 8 X60 TORNIFRENOS,2,14.0,573.4285714285714,8028.0,14.0,8028.0,0.0,0.0,0,0,,,,,0.0,0.0,0.0,0.0,0.0,0%,14.0,8028.0,0.0,0,,1500.0,0.0,0.0,,Sin ventas desde compra
MOTS1020,BRAZO TENSOR CADENILLA ECO HERO,1,2.0,4000.0,8000.0,0.0,0.0,2.0,13000.0,2,2,2024-09-26 09:42:09,2024-11-15 11:42:57,60.8,664.0,0.0,0.0,0.0,0.0,1.0,100%,0.0,0.0,0.0,0,,7000.0,13000.0,5000.0,0.38461538461538464,Sin stock actual
MOTS1042,RETEN 20-32-5,1,4.0,2000.0,8000.0,4.0,8000.0,0.0,0.0,0,0,,,,,0.0,0.0,0.0,0.0,0.0,0%,4.0,8000.0,0.0,0,,3500.0,0.0,0.0,,Sin ventas desde compra
MOTS1072,RETEN 16-24-04,1,8.0,1000.0,8000.0,7.0,7000.0,1.0,2000.0,1,1,2024-11-29 17:04:53,2024-11-29 17:04:53,125.1,650.0,0.0,0.0,0.0,0.0,0.125,1-49%,7.0,7000.0,0.0,0,,2000.0,2000.0,1000.0,0.5,"Con stock, sin ventas 365d"
MOTS1108,TERMINAL PLANO (MACHO,1,50.0,160.0,8000.0,20.0,3200.0,42.0,12600.0,13,13,2024-08-09 11:33:54,2026-08-11 15:11:11,12.8,30.0,0.0,9.0,23.0,6900.0,0.84,80-99%,8.0,1280.0,12.0,3,2025-10-12,300.0,12600.0,5880.0,0.4666666666666667,Rotación media
MOTS1148,DIRECCIONAL BWS FI HUMO TRA - FER UND,1,1.0,8000.0,8000.0,6.0,48000.0,1.0,12000.0,1,1,2024-09-28 10:02:29,2024-09-28 10:02:29,62.8,712.0,0.0,0.0,0.0,0.0,1.0,100%,0.0,0.0,6.0,2,2025-02-07,14000.0,12000.0,4000.0,0.3333333333333333,"Con stock, sin ventas 365d"
MOTS1227,BALINERA 6300RRS C3 NXT,1,2.0,4000.0,8000.0,0.0,0.0,2.0,11000.0,1,1,2024-09-27 08:08:05,2024-09-27 08:08:05,61.7,713.0,0.0,0.0,0.0,0.0,1.0,100%,0.0,0.0,0.0,0,,7000.0,11000.0,3000.0,0.2727272727272727,Sin stock actual
MOTS1230,BALINERA 6003 2RS  KML,1,4.0,2000.0,8000.0,0.0,0.0,4.0,10000.0,1,1,2025-02-05 14:20:24,2025-02-05 14:20:24,192.9,582.0,0.0,0.0,0.0,0.0,1.0,100%,0.0,0.0,0.0,0,,3500.0,10000.0,2000.0,0.2,Sin stock actual
MOTS1231,BALINERA 6300 CM KOYO,1,1.0,8000.0,8000.0,0.0,0.0,1.0,13000.0,1,1,2024-11-10 10:19:11,2024-11-10 10:19:11,105.8,669.0,0.0,0.0,0.0,0.0,1.0,100%,0.0,0.0,0.0,0,,13500.0,13000.0,5000.0,0.38461538461538464,Sin stock actual
MOTS1236,BALINERA 6000 ZZCM KOYO,1,2.0,4000.0,8000.0,2.0,8000.0,0.0,0.0,0,0,,,,,0.0,0.0,0.0,0.0,0.0,0%,2.0,8000.0,0.0,0,,7000.0,0.0,0.0,,Sin ventas desde compra
MOTS1280,SELLOS VALVULAS ECO,1,8.0,1000.0,8000.0,2.0,2000.0,8.0,16000.0,3,3,2024-08-05 19:00:06,2024-09-22 12:22:50,9.1,718.0,0.0,0.0,0.0,0.0,1.0,100%,0.0,0.0,2.0,1,2025-01-14,2000.0,16000.0,8000.0,0.5,"Con stock, sin ventas 365d"
MOTS1291,DEFENSA CUADRADA DE POSAPIE IND,1,4.0,2000.0,8000.0,4.0,8000.0,0.0,0.0,0,0,,,,,0.0,0.0,0.0,0.0,0.0,0%,4.0,8000.0,0.0,0,,3500.0,0.0,0.0,,Sin ventas desde compra
P1212,BALINERA 6200 ZZC3 KOYO,1,2.0,4000.0,8000.0,2.0,8000.0,0.0,0.0,0,0,,,,,0.0,0.0,0.0,0.0,0.0,0%,2.0,8000.0,0.0,0,,6000.0,0.0,0.0,,Sin ventas desde compra
MOTS1027,CAUCHO AMORTIGUADOR BUJE 12 MM,1,5.0,1550.0,7750.0,2.0,3100.0,5.0,15000.0,3,3,2024-08-11 10:35:33,2024-11-18 11:48:02,14.8,661.0,0.0,0.0,0.0,0.0,1.0,100%,0.0,0.0,4.0,1,2024-09-18,3000.0,15000.0,7250.0,0.48333333333333334,"Con stock, sin ventas 365d"
CAL - 020,REPOSA PIE TRA XTZ 125 PAR,1,1.0,7700.0,7700.0,0.0,0.0,1.0,13000.0,1,1,2024-07-27 16:36:09,2024-07-27 16:36:09,0.0,775.0,0.0,0.0,0.0,0.0,1.0,100%,0.0,0.0,0.0,0,,13000.0,13000.0,5300.0,0.4076923076923077,Sin stock actual
TOR - 0458,TORNILLO BRISTOL 6 X60 TORNIFRENOS,1,20.0,385.0,7700.0,18.0,6930.0,2.0,1400.0,2,2,2024-11-30 12:16:26,2024-12-12 15:02:27,125.9,637.0,0.0,0.0,0.0,0.0,0.1,1-49%,18.0,6930.0,0.0,0,,700.0,1400.0,630.0,0.45,"Con stock, sin ventas 365d"
TOR - 0460,TORNILLO BRISTOL 6 X70 TORNIFRENOS,1,20.0,382.0,7640.0,20.0,7640.0,1.0,700.0,1,1,2025-11-29 18:55:34,2025-11-29 18:55:34,490.1,285.0,0.0,0.0,1.0,700.0,0.05,1-49%,19.0,7258.0,1.0,1,2025-11-28,700.0,700.0,318.0,0.4542857142857143,Rotación baja
MOTS1036,CUÑAS DE VALVULA,1,19.0,400.0,7600.0,19.0,7600.0,0.0,0.0,0,0,,,,,0.0,0.0,0.0,0.0,0.0,0%,19.0,7600.0,0.0,0,,700.0,0.0,0.0,,Sin ventas desde compra
4213,TORNILLO FLANGE 6X 65 LLAVE 8 TORNIFRENOS,1,11.0,683.0,7513.0,11.0,7513.0,0.0,0.0,0,0,,,,,0.0,0.0,0.0,0.0,0.0,0%,11.0,7513.0,0.0,0,,1500.0,0.0,0.0,,Sin ventas desde compra
D122,"RESTAURADOR PARTES NEGRAS, NEGRO PERFECTO, PISTA",1,1.0,7500.0,7500.0,0.0,0.0,1.0,12000.0,1,1,2024-10-27 12:10:48,2024-10-27 12:10:48,91.9,683.0,0.0,0.0,0.0,0.0,1.0,100%,0.0,0.0,0.0,0,,12500.0,12000.0,4500.0,0.375,Sin stock actual
FIL - 00131,FILTRO AIRE DTK 125 - 175 GRAYONES FILTROS,1,3.0,2500.0,7500.0,2.0,5000.0,1.0,4000.0,1,1,2025-08-15 08:26:17,2025-08-15 08:26:17,383.7,391.0,0.0,0.0,0.0,0.0,0.3333333333333333,1-49%,2.0,5000.0,0.0,0,,4500.0,4000.0,1500.0,0.375,"Con stock, sin ventas 365d"
MOTS1005,JUEGO CORTA VIENTO YAMAHA DT AZUL,1,1.0,7500.0,7500.0,0.0,0.0,1.0,15000.0,1,1,2024-08-31 15:33:56,2024-08-31 15:33:56,35.0,740.0,0.0,0.0,0.0,0.0,1.0,100%,0.0,0.0,0.0,0,,12500.0,15000.0,7500.0,0.5,Sin stock actual
MOTS1007,JUEGO CORTA VIENTO LUJO,1,1.0,7500.0,7500.0,1.0,7500.0,0.0,0.0,0,0,,,,,0.0,0.0,0.0,0.0,0.0,0%,1.0,7500.0,0.0,0,,12500.0,0.0,0.0,,Sin ventas desde compra
MOTS1050,RETEN 20-30-7,1,5.0,1500.0,7500.0,5.0,7500.0,0.0,0.0,0,0,,,,,0.0,0.0,0.0,0.0,0.0,0%,5.0,7500.0,0.0,0,,2500.0,0.0,0.0,,Sin ventas desde compra
MOTS1071,RETEN 29-39-10-5,1,5.0,1500.0,7500.0,5.0,7500.0,0.0,0.0,0,0,,,,,0.0,0.0,0.0,0.0,0.0,0%,5.0,7500.0,0.0,0,,2500.0,0.0,0.0,,Sin ventas desde compra
MOTS1074,RETEN 37-49-8-1-5,1,5.0,1500.0,7500.0,0.0,0.0,5.0,12500.0,3,3,2025-07-08 14:15:18,2025-08-25 16:35:36,345.9,381.0,0.0,0.0,0.0,0.0,1.0,100%,0.0,0.0,0.0,0,,2500.0,12500.0,5000.0,0.4,Sin stock actual
MOTS1083,RETEN 17-25-4 VV MOTOR,1,5.0,1500.0,7500.0,5.0,7500.0,0.0,0.0,0,0,,,,,0.0,0.0,0.0,0.0,0.0,0%,5.0,7500.0,0.0,0,,2500.0,0.0,0.0,,Sin ventas desde compra
MOTS1169,CAUCHO MANZANA ECO/AM 110 / SPLENDOR YAHUSUR,1,1.0,7500.0,7500.0,1.0,7500.0,0.0,0.0,0,0,,,,,0.0,0.0,0.0,0.0,0.0,0%,1.0,7500.0,0.0,0,,12500.0,0.0,0.0,,Sin ventas desde compra
MOTS1282,TAPON CCATER XL - SLR / TORNADO KEYMAN,1,3.0,2500.0,7500.0,3.0,7500.0,0.0,0.0,0,0,,,,,0.0,0.0,0.0,0.0,0.0,0%,3.0,7500.0,0.0,0,,4500.0,0.0,0.0,,Sin ventas desde compra
MOTS1308,BOMBILLO DIRECCIONAL LED ULTRA BRILLANTE PAR MODOPARTS,1,3.0,2500.0,7500.0,0.0,0.0,3.0,13500.0,2,2,2024-09-18 10:44:25,2024-10-16 10:43:58,52.8,694.0,0.0,0.0,0.0,0.0,1.0,100%,0.0,0.0,0.0,0,,4500.0,13500.0,6000.0,0.4444444444444444,Sin stock actual
SAIN284,ESPUMA FILTRO AIRE BWS 125 MEDIA LUNA,1,3.0,2500.0,7500.0,0.0,0.0,3.0,13000.0,3,3,2024-07-30 10:39:11,2025-03-14 19:02:13,2.8,545.0,0.0,0.0,0.0,0.0,1.0,100%,0.0,0.0,0.0,0,,4500.0,13000.0,5500.0,0.4230769230769231,Sin stock actual
TOR - 0409,TORNILLO BRISTOL 6 X55 TORNIFRENOS,1,20.0,358.0,7160.0,16.0,5728.0,4.0,2400.0,1,1,2024-09-19 14:18:20,2024-09-19 14:18:20,53.9,721.0,0.0,0.0,0.0,0.0,0.2,1-49%,16.0,5728.0,0.0,0,,600.0,2400.0,968.0,0.4033333333333333,"Con stock, sin ventas 365d"
2174,TORNILLO HEX 8 X 10  TORNIFRENOS,1,27.0,265.0,7155.0,27.0,7155.0,1.0,500.0,1,1,2025-07-29 18:30:19,2025-07-29 18:30:19,367.1,408.0,0.0,0.0,0.0,0.0,0.037037037037037035,1-49%,26.0,6890.0,1.0,1,2025-07-28,500.0,500.0,235.0,0.47,"Con stock, sin ventas 365d"
203237,GUAYA CLUCTH YAHASURA CB 110,1,1.0,7000.0,7000.0,0.0,0.0,1.0,12000.0,1,1,2024-08-06 10:43:17,2024-08-06 10:43:17,9.8,765.0,0.0,0.0,0.0,0.0,1.0,100%,0.0,0.0,0.0,0,,12000.0,12000.0,5000.0,0.4166666666666667,Sin stock actual
215020,GUAYA ACELERADOR NXR BROS 125 IMBRA,1,1.0,7000.0,7000.0,1.0,7000.0,0.0,0.0,0,0,,,,,0.0,0.0,0.0,0.0,0.0,0%,1.0,7000.0,0.0,0,,12000.0,0.0,0.0,,Sin ventas desde compra
EMP - 05X137,EMPAQUE TAPA VOLANTE HONDA ECO DELUXE DARROW,1,5.0,1400.0,7000.0,3.0,4200.0,2.0,7000.0,2,2,2024-08-21 11:25:09,2026-05-16 10:00:43,24.8,117.0,0.0,0.0,1.0,4000.0,0.4,1-49%,3.0,4200.0,0.0,0,,2500.0,7000.0,4200.0,0.6,Rotación baja
MOTS1011,ACEITE 2T PREMIUN PINTA CAMAR,1,2.0,3500.0,7000.0,0.0,0.0,2.0,12000.0,2,2,2024-10-10 08:55:24,2024-11-10 16:35:54,74.7,669.0,0.0,0.0,0.0,0.0,1.0,100%,0.0,0.0,0.0,0,,6000.0,12000.0,5000.0,0.4166666666666667,Sin stock actual
MOTS1012,ACEITE 20W - 50 4T PINTA CAMAR,1,2.0,3500.0,7000.0,1.0,3500.0,2.0,12000.0,2,2,2024-10-04 15:37:18,2024-10-07 18:18:12,69.0,703.0,0.0,0.0,0.0,0.0,1.0,100%,0.0,0.0,1.0,1,2025-09-25,6000.0,12000.0,5000.0,0.4166666666666667,"Con stock, sin ventas 365d"
MOTS1129,DIRECCIONAL LED ANTI SHOK,1,1.0,7000.0,7000.0,1.0,7000.0,0.0,0.0,0,0,,,,,0.0,0.0,0.0,0.0,0.0,0%,1.0,7000.0,0.0,0,,12000.0,0.0,0.0,,Sin ventas desde compra
MOTS1167,CAUCHO MANZANA YAMAHA LIBERO IMBRA,1,2.0,3500.0,7000.0,1.0,3500.0,2.0,12000.0,2,2,2024-10-31 13:07:27,2025-04-09 08:27:05,95.9,519.0,0.0,0.0,0.0,0.0,1.0,100%,0.0,0.0,1.0,1,2025-04-20,6000.0,12000.0,5000.0,0.4166666666666667,"Con stock, sin ventas 365d"
MOTS1256,GUAYA ACELADOR CABEZA FOSFORO SOLA,1,7.0,1000.0,7000.0,5.0,5000.0,2.0,4000.0,2,2,2025-03-19 09:14:30,2025-12-27 14:24:04,234.7,257.0,0.0,0.0,1.0,2000.0,0.2857142857142857,1-49%,5.0,5000.0,0.0,0,,2000.0,4000.0,2000.0,0.5,Rotación baja
MOTS1259,GUAYA FRENO XL 125 HONDA EVERTTI,1,2.0,3500.0,7000.0,2.0,7000.0,0.0,0.0,0,0,,,,,0.0,0.0,0.0,0.0,0.0,0%,2.0,7000.0,0.0,0,,6000.0,0.0,0.0,,Sin ventas desde compra
MOTS1263,GUAYA VELOCIMETRO XTZ 125 SYK,1,2.0,3500.0,7000.0,1.0,3500.0,1.0,6000.0,1,1,2024-07-28 11:05:04,2024-07-28 11:05:04,0.8,774.0,0.0,0.0,0.0,0.0,0.5,50-79%,1.0,3500.0,0.0,0,,6000.0,6000.0,2500.0,0.4166666666666667,"Con stock, sin ventas 365d"
MOTS1265,GUAYA VELOCIMETRO DT 125,1,1.0,7000.0,7000.0,1.0,7000.0,0.0,0.0,0,0,,,,,0.0,0.0,0.0,0.0,0.0,0%,1.0,7000.0,0.0,0,,12000.0,0.0,0.0,,Sin ventas desde compra
